frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2
389918,5,5,3,0,4,4,5,5,0
389919,4,1,0,3,0,3,3,3,3
389920,6,4,4,7,4,0,4,4,4
389921,1,2,7,2,3,0,2,0,2
389922,3,0,4,4,1,5,0,0,4
389923,2,7,2,3,7,4,0,4,4
389924,1,2,7,3,3,7,4,1,6
389925,3,0,3,2,6,2,1,1,2
389926,4,4,4,0,3,3,1,6,1
389927,3,3,0,5,1,1,0,0,4
389928,5,3,0,4,0,4,1,1,1
389929,3,0,3,3,0,3,1,1,2
389930,1,1,2,4,4,1,1,6,1
389931,5,3,0,2,6,2,2,2,5
389932,3,0,4,3,3,3,4,4,1
389933,5,5,3,1,1,0,3,3,3
389934,1,1,2,0,2,6,4,0,0
389935,3,3,0,2,2,2,5,5,0
389936,4,1,0,2,6,2,0,2,2
389937,4,6,4,6,2,2,0,4,4
389938,1,0,0,0,4,4,2,2,2
389939,0,3,3,3,7,4,0,3,7
389940,1,0,0,3,7,4,1,1,1
389941,6,4,4,0,4,4,0,3,7
389942,5,5,3,2,2,3,0,4,4
389943,7,2,2,3,7,4,2,0,2
389944,6,4,4,3,3,7,0,3,7
389945,1,1,1,2,2,3,4,1,6
389946,2,5,5,4,1,5,3,3,3
389947,4,1,0,2,6,2,3,7,3
389948,2,5,5,3,7,4,0,0,4
389949,4,4,4,6,2,2,5,0,3
389950,4,4,1,2,6,2,4,4,1
389951,1,2,7,1,5,1,3,4,0
389952,0,1,1,0,3,3,4,4,1
389953,3,0,4,2,3,0,5,0,3
389954,4,6,4,4,0,4,5,5,0
389955,4,4,1,3,0,3,0,2,2
389956,1,1,1,3,3,7,2,5,5
389957,2,2,2,0,4,4,3,7,3
389958,3,3,0,5,1,1,7,3,3
389959,3,3,3,4,0,4,4,4,1
389960,1,1,2,4,4,1,4,1,6
389961,5,5,3,6,2,2,1,2,0
389962,1,1,2,4,0,4,0,3,7
389963,3,3,3,4,4,4,2,0,2
389964,2,2,5,3,7,4,0,0,4
389965,6,4,4,3,3,7,5,5,0
389966,0,4,6,4,1,5,5,0,3
389967,1,0,0,2,2,2,2,5,5
389968,6,4,4,0,2,6,4,0,0
389969,4,1,0,1,1,0,0,0,4
389970,7,2,2,4,0,4,1,1,2
389971,7,2,2,3,3,3,0,0,4
389972,1,2,7,3,0,3,0,2,2
389973,3,3,0,6,2,2,1,1,1
389974,0,3,3,4,0,4,3,3,3
389975,4,4,1,5,1,1,5,0,3
389976,4,1,0,1,1,1,3,3,3
389977,3,3,0,4,4,1,3,3,3
389978,0,3,3,3,3,3,0,0,4
389979,3,0,3,4,1,5,2,5,5
389980,0,4,6,3,0,3,3,3,3
389981,4,4,4,4,4,1,1,2,0
389982,3,3,0,3,3,7,4,4,1
389983,4,6,4,4,4,1,2,2,5
389984,1,1,2,7,4,0,6,1,1
389985,5,5,3,4,1,5,2,2,2
389986,2,7,2,1,0,2,0,4,4
389987,4,4,1,3,0,3,0,0,4
389988,1,0,0,3,3,7,0,3,7
389989,0,4,6,3,0,3,1,1,1
389990,3,3,0,2,2,3,0,3,7
389991,7,2,2,7,4,0,1,2,0
389992,5,5,3,1,5,1,3,3,4
389993,3,3,0,1,5,1,5,5,0
389994,2,2,2,4,4,4,2,5,5
389995,6,4,4,4,4,4,0,2,2
389996,1,2,7,2,2,3,2,2,5
389997,3,0,3,1,5,1,3,7,3
389998,1,1,2,3,3,3,2,2,2
389999,1,0,0,0,3,3,0,3,7
390000,4,4,4,1,5,1,1,1,1
390001,0,0,1,7,4,0,0,0,4
390002,0,1,1,4,0,4,1,6,1
390003,3,0,4,3,3,3,2,0,2
390004,2,7,2,4,1,5,1,1,1
390005,2,5,5,2,3,0,2,2,2
390006,0,3,3,3,7,4,1,1,1
390007,7,2,2,3,7,4,6,1,1
390008,3,3,0,1,0,2,4,0,0
390009,0,1,1,2,3,0,0,2,2
390010,2,5,5,2,3,0,7,3,3
390011,3,3,0,0,3,3,4,0,0
390012,3,3,3,2,3,0,5,0,3
390013,4,1,0,4,4,4,3,4,0
390014,1,1,2,1,1,0,0,0,4
390015,0,4,6,4,4,4,7,3,3
390016,4,4,1,3,0,3,1,1,1
390017,3,3,0,3,7,4,4,4,1
390018,3,3,3,3,0,3,0,4,4
390019,0,4,6,5,1,1,5,0,3
390020,1,1,2,4,1,5,5,5,0
390021,3,3,0,4,0,4,3,3,3
390022,3,3,3,0,3,3,5,0,3
390023,6,4,4,3,3,3,4,4,1
390024,3,0,4,3,3,3,7,3,3
390025,2,2,5,3,0,3,3,7,3
390026,4,6,4,2,6,2,2,5,5
390027,0,1,1,2,3,0,3,7,3
390028,6,4,4,2,6,2,2,2,5
390029,5,5,3,2,6,2,4,4,4
390030,6,4,4,2,6,2,0,3,7
390031,6,4,4,0,2,6,6,1,1
390032,3,3,3,0,2,6,2,2,2
390033,4,4,4,2,3,0,1,1,1
390034,0,4,6,1,5,1,3,4,0
390035,0,4,6,0,3,3,4,0,0
390036,0,3,3,4,4,4,7,3,3
390037,5,5,3,4,1,5,3,7,3
390038,0,4,6,4,1,5,4,0,0
390039,4,4,1,1,1,0,0,4,4
390040,4,6,4,6,2,2,4,0,0
390041,5,5,3,7,4,0,6,1,1
390042,0,1,1,2,3,0,3,4,0
390043,4,4,1,1,0,2,2,2,5
390044,2,2,5,4,1,5,4,1,6
390045,4,4,1,1,1,1,3,3,4
390046,4,4,4,4,1,5,2,2,5
390047,0,3,3,3,7,4,4,4,1
390048,2,7,2,4,0,4,4,1,6
390049,3,3,3,2,2,3,4,1,6
390050,2,2,2,5,1,1,3,4,0
390051,0,4,6,4,1,5,2,2,2
390052,2,7,2,2,3,0,1,1,1
390053,0,3,3,6,2,2,3,7,3
390054,1,1,1,2,2,2,4,1,6
390055,6,4,4,2,2,3,2,0,2
390056,2,2,5,2,2,3,4,4,4
390057,1,0,0,2,3,0,0,0,4
390058,2,2,5,3,7,4,3,4,0
390059,1,1,1,0,3,3,4,4,1
390060,0,4,6,3,0,3,4,1,6
390061,1,0,0,2,2,3,2,2,2
390062,3,0,3,1,5,1,4,4,4
390063,2,2,2,5,1,1,2,5,5
390064,0,1,1,0,3,3,0,0,4
390065,3,3,3,1,1,0,3,3,3
390066,7,2,2,3,7,4,1,2,0
390067,6,4,4,1,1,0,4,0,0
390068,4,6,4,4,0,4,3,3,3
390069,2,7,2,2,2,2,4,4,1
390070,0,1,1,0,4,4,3,4,0
390071,2,7,2,4,4,4,2,5,5
390072,0,0,1,2,3,0,5,0,3
390073,5,5,3,0,2,6,0,4,4
390074,3,0,3,3,3,3,3,3,3
390075,5,5,3,7,4,0,4,4,1
390076,3,3,3,1,1,1,3,4,0
390077,3,3,3,4,1,5,2,2,2
390078,0,3,3,4,4,1,1,2,0
390079,2,2,5,4,4,1,2,2,5
390080,0,0,1,1,1,1,2,2,2
390081,6,4,4,0,4,4,3,7,3
390082,5,5,3,0,2,6,6,1,1
390083,4,6,4,2,2,3,4,0,0
390084,0,4,6,7,4,0,1,1,2
390085,4,6,4,3,7,4,6,1,1
390086,0,0,1,4,4,1,1,2,0
390087,4,4,4,4,4,1,5,0,3
390088,1,2,7,4,4,1,0,4,4
390089,0,0,1,3,7,4,1,2,0
390090,3,3,3,2,3,0,3,7,3
390091,6,4,4,0,4,4,5,0,3
390092,0,0,1,1,1,1,3,3,3
390093,5,3,0,4,0,4,5,5,0
390094,0,3,3,5,1,1,2,5,5
390095,2,7,2,2,2,3,2,0,2
390096,1,0,0,4,1,5,4,1,6
390097,0,0,1,3,7,4,6,1,1
390098,6,4,4,2,6,2,1,6,1
390099,0,1,1,2,2,3,3,7,3
390100,4,4,1,3,3,7,6,1,1
390101,0,3,3,4,0,4,7,3,3
390102,4,6,4,0,4,4,4,4,4
390103,1,2,7,0,4,4,3,4,0
390104,1,1,2,4,1,5,0,4,4
390105,5,5,3,4,1,5,0,3,7
390106,1,0,0,2,2,2,1,2,0
390107,2,2,2,1,0,2,5,5,0
390108,1,2,7,3,7,4,0,0,4
390109,2,7,2,0,2,6,2,2,2
390110,2,7,2,0,2,6,2,5,5
390111,7,2,2,4,4,4,0,0,4
390112,2,2,2,7,4,0,0,0,4
390113,0,0,1,3,7,4,4,4,4
390114,2,2,2,1,1,1,1,1,1
390115,4,4,4,0,4,4,1,1,1
390116,1,0,0,2,2,2,2,2,5
390117,5,5,3,3,0,3,3,3,4
390118,0,0,1,1,1,0,2,0,2
390119,2,2,2,2,3,0,6,1,1
390120,5,3,0,0,3,3,3,4,0
390121,6,4,4,2,3,0,3,7,3
390122,3,3,3,0,3,3,7,3,3
390123,7,2,2,3,3,7,4,0,0
390124,3,0,4,1,1,0,3,4,0
390125,0,0,1,2,3,0,0,4,4
390126,0,4,6,1,5,1,0,0,4
390127,2,2,2,1,1,0,1,2,0
390128,0,1,1,2,3,0,6,1,1
390129,3,0,3,3,7,4,3,7,3
390130,1,2,7,0,4,4,5,0,3
390131,1,1,1,0,4,4,1,1,1
390132,4,4,4,2,2,3,0,2,2
390133,5,3,0,3,0,3,6,1,1
390134,0,3,3,6,2,2,0,4,4
390135,2,5,5,0,2,6,2,0,2
390136,1,1,1,3,3,7,2,5,5
390137,4,1,0,4,4,1,2,2,2
390138,2,7,2,7,4,0,4,4,1
390139,3,0,3,2,3,0,4,4,4
390140,5,5,3,1,5,1,4,0,0
390141,1,0,0,2,3,0,2,5,5
390142,0,3,3,3,3,7,0,4,4
390143,2,2,2,5,1,1,4,0,0
390144,1,0,0,3,3,3,6,1,1
390145,1,1,1,5,1,1,2,2,5
390146,4,1,0,3,7,4,7,3,3
390147,2,2,5,2,2,2,5,5,0
390148,3,3,0,4,0,4,3,3,3
390149,3,0,3,0,2,6,2,5,5
390150,3,3,3,3,3,3,3,7,3
390151,3,0,3,3,7,4,2,2,2
390152,7,2,2,2,2,2,5,5,0
390153,7,2,2,4,4,1,0,4,4
390154,0,4,6,2,2,2,1,1,2
390155,4,4,1,0,3,3,3,7,3
390156,4,4,1,0,2,6,0,3,7
390157,3,3,3,1,1,0,2,2,2
390158,3,3,0,2,2,3,2,2,2
390159,2,2,5,0,4,4,5,5,0
390160,3,3,3,3,7,4,1,6,1
390161,0,1,1,2,3,0,1,6,1
390162,1,1,2,0,2,6,5,5,0
390163,2,7,2,2,6,2,3,3,4
390164,3,0,3,3,7,4,2,0,2
390165,4,4,4,1,0,2,0,4,4
390166,5,3,0,4,0,4,3,3,3
390167,4,4,1,3,7,4,4,1,6
390168,5,5,3,4,4,4,5,5,0
390169,4,1,0,4,4,1,0,3,7
390170,3,0,3,2,2,2,4,1,6
390171,1,0,0,3,3,7,4,4,1
390172,4,6,4,2,2,2,4,4,1
390173,3,0,4,2,2,3,1,1,2
390174,3,0,4,0,3,3,2,0,2
390175,1,2,7,1,1,0,3,3,4
390176,0,4,6,2,3,0,3,3,3
390177,6,4,4,1,0,2,1,1,2
390178,4,4,4,3,0,3,3,7,3
390179,4,6,4,0,4,4,1,1,2
390180,3,0,4,0,2,6,0,2,2
390181,4,1,0,6,2,2,1,1,1
390182,1,2,7,3,3,7,2,0,2
390183,4,1,0,4,4,4,4,0,0
390184,6,4,4,4,0,4,2,0,2
390185,2,7,2,1,1,0,2,2,5
390186,3,3,0,0,3,3,7,3,3
390187,2,7,2,1,5,1,3,4,0
390188,5,5,3,4,4,4,6,1,1
390189,1,1,1,1,1,1,2,0,2
390190,1,2,7,1,1,0,4,0,0
390191,2,5,5,7,4,0,2,2,2
390192,1,1,2,2,3,0,1,1,2
390193,1,1,1,2,6,2,3,3,3
390194,0,0,1,0,4,4,4,0,0
390195,4,1,0,0,4,4,7,3,3
390196,3,0,4,2,2,2,5,5,0
390197,2,7,2,3,3,7,4,0,0
390198,2,5,5,5,1,1,1,2,0
390199,0,0,1,2,3,0,1,1,2
390200,2,5,5,1,1,1,0,3,7
390201,7,2,2,0,3,3,2,5,5
390202,6,4,4,4,1,5,4,4,1
390203,0,3,3,4,0,4,2,2,5
390204,4,6,4,1,5,1,3,4,0
390205,7,2,2,1,1,0,0,4,4
390206,0,3,3,4,4,4,1,2,0
390207,4,1,0,1,0,2,1,1,1
390208,5,5,3,0,3,3,2,5,5
390209,4,4,1,0,4,4,2,2,5
390210,3,3,3,2,2,3,0,2,2
390211,4,4,4,4,0,4,4,4,1
390212,0,1,1,0,4,4,0,4,4
390213,4,4,1,5,1,1,4,4,4
390214,3,3,3,3,3,7,0,4,4
390215,4,4,4,3,3,3,0,0,4
390216,1,1,1,2,6,2,2,2,5
390217,5,5,3,0,2,6,3,7,3
390218,4,1,0,2,2,3,4,4,1
390219,2,7,2,1,0,2,1,2,0
390220,1,2,7,6,2,2,6,1,1
390221,3,0,3,1,0,2,4,4,4
390222,2,5,5,2,3,0,3,3,4
390223,3,0,3,4,4,1,5,5,0
390224,6,4,4,2,2,3,3,4,0
390225,3,0,3,4,4,4,3,7,3
390226,1,2,7,2,6,2,4,1,6
390227,1,1,1,2,2,2,4,4,1
390228,0,0,1,1,1,1,1,1,2
390229,0,0,1,0,4,4,5,5,0
390230,1,1,1,4,0,4,6,1,1
390231,2,2,5,1,0,2,3,3,4
390232,1,1,1,2,2,3,0,3,7
390233,4,6,4,2,6,2,7,3,3
390234,0,0,1,0,2,6,1,2,0
390235,0,1,1,2,3,0,0,2,2
390236,1,1,2,7,4,0,2,5,5
390237,7,2,2,7,4,0,7,3,3
390238,3,0,3,2,2,3,1,1,2
390239,2,7,2,1,1,1,4,0,0
390240,7,2,2,0,2,6,0,4,4
390241,4,4,1,6,2,2,2,2,5
390242,2,7,2,4,4,1,4,0,0
390243,7,2,2,2,3,0,5,5,0
390244,5,5,3,2,2,3,3,7,3
390245,3,3,3,7,4,0,1,2,0
390246,3,3,3,2,2,2,7,3,3
390247,1,2,7,0,4,4,3,3,3
390248,3,0,3,3,0,3,2,0,2
390249,4,1,0,2,2,2,0,4,4
390250,1,1,1,3,3,7,4,4,4
390251,2,5,5,2,3,0,0,3,7
390252,4,4,4,6,2,2,2,2,2
390253,4,4,4,1,1,0,0,0,4
390254,0,0,1,4,1,5,4,4,4
390255,0,0,1,5,1,1,0,3,7
390256,4,4,1,3,3,3,2,0,2
390257,2,2,5,5,1,1,3,4,0
390258,5,5,3,2,3,0,3,3,3
390259,2,7,2,1,5,1,7,3,3
390260,4,4,1,1,5,1,5,5,0
390261,0,1,1,5,1,1,4,4,1
390262,2,2,5,4,4,1,1,1,1
390263,4,6,4,0,2,6,3,3,4
390264,2,5,5,4,0,4,4,4,4
390265,3,3,0,3,3,7,4,4,1
390266,2,2,5,2,2,3,7,3,3
390267,0,1,1,4,4,4,2,5,5
390268,1,1,1,2,2,3,3,7,3
390269,3,3,3,1,0,2,0,2,2
390270,7,2,2,4,4,4,4,4,1
390271,6,4,4,3,7,4,4,1,6
390272,5,3,0,3,7,4,2,2,2
390273,6,4,4,3,3,3,0,0,4
390274,4,4,1,3,3,7,5,0,3
390275,2,2,2,4,4,1,4,1,6
390276,0,0,1,4,4,1,4,1,6
390277,2,7,2,1,1,0,4,4,1
390278,2,2,2,0,4,4,2,5,5
390279,3,3,3,0,3,3,5,0,3
390280,5,5,3,4,4,1,0,0,4
390281,6,4,4,0,3,3,4,4,4
390282,0,1,1,7,4,0,3,4,0
390283,7,2,2,6,2,2,4,4,4
390284,4,4,1,0,3,3,4,0,0
390285,2,2,5,1,1,1,3,3,4
390286,6,4,4,2,2,3,1,2,0
390287,7,2,2,3,3,7,6,1,1
390288,3,0,3,1,1,0,3,3,4
390289,4,4,1,1,1,0,2,5,5
390290,3,0,4,2,2,3,1,1,2
390291,1,0,0,0,3,3,6,1,1
390292,0,1,1,4,0,4,0,3,7
390293,4,4,1,2,2,3,4,0,0
390294,2,5,5,1,1,0,4,4,4
390295,2,2,5,1,5,1,7,3,3
390296,1,0,0,3,7,4,2,2,5
390297,0,4,6,4,4,1,0,4,4
390298,2,2,2,4,1,5,0,2,2
390299,4,6,4,3,3,3,1,2,0
390300,2,7,2,2,6,2,2,0,2
390301,4,1,0,4,4,4,4,4,1
390302,2,7,2,0,2,6,1,6,1
390303,3,3,3,6,2,2,4,4,4
390304,6,4,4,2,2,3,3,3,3
390305,3,0,4,5,1,1,0,2,2
390306,3,0,4,5,1,1,5,5,0
390307,5,5,3,1,0,2,0,3,7
390308,0,4,6,3,3,7,1,6,1
390309,1,1,2,2,2,2,1,6,1
390310,3,0,4,2,3,0,3,3,3
390311,5,3,0,0,2,6,0,4,4
390312,0,4,6,0,2,6,3,3,3
390313,1,1,1,4,0,4,6,1,1
390314,4,4,1,2,6,2,3,3,3
390315,3,0,4,0,4,4,2,2,5
390316,5,5,3,3,7,4,4,0,0
390317,0,1,1,5,1,1,1,1,2
390318,0,1,1,2,2,3,0,0,4
390319,4,4,1,0,3,3,4,0,0
390320,7,2,2,2,2,2,2,2,5
390321,4,4,4,4,4,1,1,2,0
390322,1,0,0,2,2,2,2,5,5
390323,1,2,7,6,2,2,1,6,1
390324,2,2,2,2,2,3,0,3,7
390325,1,0,0,2,6,2,2,2,2
390326,2,7,2,2,3,0,2,2,5
390327,3,3,0,2,6,2,1,6,1
390328,6,4,4,7,4,0,0,3,7
390329,4,1,0,7,4,0,1,1,1
390330,7,2,2,2,6,2,1,1,2
390331,7,2,2,4,1,5,0,2,2
390332,0,0,1,0,4,4,2,2,5
390333,4,1,0,4,0,4,0,2,2
390334,6,4,4,2,2,3,3,4,0
390335,1,1,2,2,3,0,0,3,7
390336,3,0,3,4,4,1,1,2,0
390337,2,2,2,4,0,4,0,2,2
390338,1,0,0,3,7,4,4,1,6
390339,5,3,0,1,5,1,0,0,4
390340,2,5,5,2,2,2,6,1,1
390341,6,4,4,2,6,2,1,6,1
390342,0,4,6,3,3,3,4,4,4
390343,3,3,3,4,0,4,3,4,0
390344,2,7,2,4,4,4,2,0,2
390345,2,7,2,4,0,4,3,4,0
390346,5,5,3,4,4,4,2,2,2
390347,2,7,2,4,4,4,3,3,3
390348,4,4,4,6,2,2,0,3,7
390349,3,0,4,1,5,1,3,7,3
390350,1,0,0,2,6,2,1,2,0
390351,6,4,4,0,2,6,0,0,4
390352,1,0,0,0,2,6,2,2,5
390353,4,1,0,3,0,3,1,1,2
390354,3,0,3,0,2,6,1,1,1
390355,5,3,0,1,1,0,3,3,3
390356,2,2,5,4,4,4,1,1,1
390357,4,4,4,1,1,0,2,0,2
390358,2,2,2,4,0,4,3,3,4
390359,6,4,4,3,0,3,1,2,0
390360,2,2,2,4,0,4,2,5,5
390361,3,0,4,7,4,0,0,0,4
390362,1,1,1,1,5,1,4,1,6
390363,3,3,0,4,1,5,4,4,4
390364,0,0,1,0,2,6,5,5,0
390365,4,4,1,0,4,4,3,4,0
390366,1,1,2,0,3,3,4,0,0
390367,2,5,5,2,2,3,4,4,4
390368,7,2,2,4,1,5,5,5,0
390369,5,5,3,4,4,1,0,3,7
390370,4,4,1,3,7,4,7,3,3
390371,3,0,3,3,3,7,2,2,5
390372,3,3,3,1,5,1,2,5,5
390373,0,3,3,2,6,2,0,4,4
390374,4,6,4,4,4,1,4,4,1
390375,4,1,0,0,2,6,2,5,5
390376,0,4,6,7,4,0,7,3,3
390377,3,0,3,1,1,0,2,2,5
390378,2,2,5,1,0,2,1,6,1
390379,1,2,7,1,1,0,4,4,4
390380,5,5,3,3,3,3,2,2,2
390381,5,3,0,2,3,0,2,0,2
390382,0,1,1,0,3,3,2,2,5
390383,1,1,2,1,0,2,5,5,0
390384,1,1,1,0,3,3,4,4,1
390385,2,2,2,3,0,3,1,1,1
390386,4,4,1,0,4,4,3,7,3
390387,1,1,2,3,7,4,4,4,1
390388,1,2,7,2,6,2,1,1,1
390389,3,3,0,6,2,2,3,7,3
390390,0,1,1,3,3,7,2,2,2
390391,1,2,7,1,5,1,4,4,4
390392,7,2,2,1,5,1,4,4,1
390393,3,3,0,2,3,0,0,3,7
390394,7,2,2,4,1,5,4,0,0
390395,3,3,3,2,3,0,1,2,0
390396,0,3,3,1,5,1,2,5,5
390397,3,0,3,0,3,3,0,0,4
390398,4,1,0,6,2,2,0,2,2
390399,3,3,3,7,4,0,1,6,1
390400,3,3,0,4,4,4,0,4,4
390401,2,5,5,3,3,7,7,3,3
390402,4,6,4,7,4,0,6,1,1
390403,4,1,0,0,4,4,1,1,1
390404,1,1,2,2,2,3,3,4,0
390405,1,2,7,4,0,4,3,3,3
390406,6,4,4,3,7,4,3,3,4
390407,0,0,1,4,0,4,0,0,4
390408,3,3,3,2,2,2,1,1,2
390409,3,3,3,6,2,2,3,3,3
390410,4,1,0,3,0,3,4,0,0
390411,6,4,4,1,1,0,6,1,1
390412,1,2,7,4,4,4,1,6,1
390413,5,5,3,3,0,3,1,2,0
390414,2,2,5,2,2,3,3,4,0
390415,7,2,2,3,3,7,1,2,0
390416,4,4,4,3,3,3,3,3,3
390417,3,0,3,0,4,4,3,3,4
390418,7,2,2,1,1,1,0,4,4
390419,2,2,2,3,3,7,2,2,2
390420,1,0,0,3,7,4,6,1,1
390421,0,0,1,2,6,2,3,4,0
390422,0,1,1,4,0,4,0,3,7
390423,5,3,0,0,4,4,2,2,2
390424,0,4,6,2,2,3,1,2,0
390425,2,7,2,4,4,4,2,2,5
390426,5,3,0,1,5,1,1,2,0
390427,0,3,3,1,5,1,4,0,0
390428,0,4,6,2,2,2,4,4,1
390429,2,7,2,3,7,4,2,2,2
390430,2,2,5,4,1,5,0,4,4
390431,4,4,1,0,4,4,4,1,6
390432,1,1,2,0,2,6,3,3,3
390433,3,0,3,0,2,6,2,2,2
390434,4,4,4,2,2,2,3,3,3
390435,5,3,0,2,6,2,0,0,4
390436,0,0,1,1,0,2,1,1,2
390437,4,4,1,4,1,5,1,6,1
390438,4,1,0,4,0,4,3,7,3
390439,1,0,0,1,5,1,2,0,2
390440,1,1,1,4,4,4,1,2,0
390441,5,3,0,1,5,1,3,3,4
390442,1,1,2,1,5,1,4,0,0
390443,3,0,4,4,4,4,4,4,1
390444,1,2,7,3,7,4,3,3,4
390445,1,2,7,3,7,4,2,0,2
390446,1,1,2,4,4,4,4,4,1
390447,7,2,2,2,6,2,4,4,1
390448,0,4,6,0,4,4,2,5,5
390449,1,0,0,3,7,4,4,4,1
390450,3,0,4,4,1,5,2,0,2
390451,0,4,6,4,4,1,7,3,3
390452,4,1,0,1,5,1,3,7,3
390453,2,7,2,3,3,7,2,2,2
390454,2,2,2,1,5,1,6,1,1
390455,0,4,6,4,1,5,0,3,7
390456,4,6,4,2,3,0,2,2,5
390457,4,6,4,7,4,0,0,2,2
390458,5,5,3,0,4,4,1,2,0
390459,1,2,7,2,2,2,0,0,4
390460,4,1,0,3,7,4,6,1,1
390461,3,0,4,2,2,2,0,4,4
390462,4,4,1,4,0,4,2,5,5
390463,2,2,5,4,4,4,2,5,5
390464,7,2,2,6,2,2,0,0,4
390465,0,3,3,4,0,4,0,0,4
390466,0,3,3,2,3,0,1,1,2
390467,4,6,4,4,1,5,3,7,3
390468,4,4,1,4,0,4,3,3,3
390469,1,1,2,3,0,3,5,5,0
390470,1,0,0,7,4,0,4,0,0
390471,3,0,3,2,2,2,3,7,3
390472,1,0,0,2,2,2,2,2,2
390473,1,2,7,5,1,1,4,0,0
390474,6,4,4,0,2,6,1,2,0
390475,4,4,4,0,3,3,1,1,2
390476,0,4,6,1,5,1,7,3,3
390477,1,1,2,0,4,4,0,0,4
390478,1,1,1,3,0,3,7,3,3
390479,2,5,5,5,1,1,2,2,5
390480,7,2,2,1,5,1,2,0,2
390481,1,0,0,5,1,1,4,4,4
390482,4,6,4,3,3,7,3,7,3
390483,3,0,4,1,0,2,3,3,3
390484,4,6,4,4,1,5,1,6,1
390485,0,3,3,2,2,3,2,0,2
390486,1,1,2,5,1,1,3,4,0
390487,1,1,2,2,6,2,4,0,0
390488,2,7,2,1,1,0,2,0,2
390489,2,5,5,4,4,4,5,5,0
390490,5,3,0,0,4,4,1,1,2
390491,1,1,1,4,1,5,5,0,3
390492,7,2,2,3,3,3,1,1,2
390493,5,5,3,3,0,3,0,4,4
390494,1,0,0,4,4,1,4,0,0
390495,1,1,2,1,5,1,4,4,4
390496,4,4,1,0,2,6,6,1,1
390497,1,1,1,3,3,7,2,0,2
390498,5,5,3,1,1,0,3,4,0
390499,2,7,2,4,4,1,4,4,4
390500,4,1,0,2,6,2,1,6,1
390501,2,5,5,7,4,0,1,2,0
390502,2,7,2,2,3,0,2,5,5
390503,2,2,2,3,3,3,0,3,7
390504,5,5,3,0,3,3,4,1,6
390505,4,1,0,0,4,4,4,4,1
390506,1,1,1,4,4,1,0,4,4
390507,1,2,7,2,2,3,6,1,1
390508,1,2,7,3,0,3,4,1,6
390509,0,4,6,2,3,0,3,4,0
390510,5,3,0,5,1,1,5,0,3
390511,7,2,2,4,0,4,7,3,3
390512,6,4,4,4,4,1,3,7,3
390513,0,1,1,4,4,4,0,2,2
390514,6,4,4,0,3,3,7,3,3
390515,2,2,5,2,2,3,5,5,0
390516,2,7,2,6,2,2,2,2,5
390517,4,6,4,7,4,0,0,3,7
390518,4,4,1,1,5,1,1,6,1
390519,2,2,5,3,0,3,4,1,6
390520,7,2,2,2,2,2,0,3,7
390521,1,0,0,0,2,6,3,7,3
390522,3,0,3,2,6,2,0,0,4
390523,2,7,2,1,0,2,1,2,0
390524,1,1,2,1,1,1,2,2,2
390525,2,2,2,1,1,0,3,3,4
390526,0,1,1,1,5,1,3,3,3
390527,4,1,0,1,1,1,1,6,1
390528,0,4,6,2,6,2,1,2,0
390529,3,0,3,3,7,4,1,2,0
390530,2,7,2,1,5,1,7,3,3
390531,4,4,4,6,2,2,2,2,5
390532,5,3,0,2,6,2,3,4,0
390533,4,6,4,3,0,3,4,1,6
390534,1,0,0,2,2,2,2,2,2
390535,3,0,4,1,1,0,2,2,2
390536,6,4,4,3,7,4,4,1,6
390537,3,0,3,5,1,1,3,3,4
390538,4,1,0,3,7,4,7,3,3
390539,0,4,6,0,2,6,1,6,1
390540,5,3,0,2,3,0,4,4,4
390541,0,3,3,4,4,4,1,6,1
390542,2,2,5,4,1,5,2,0,2
390543,2,7,2,1,0,2,1,1,2
390544,3,0,4,6,2,2,4,0,0
390545,0,3,3,2,6,2,3,3,4
390546,0,3,3,1,5,1,3,3,4
390547,5,3,0,0,4,4,5,0,3
390548,1,1,1,4,0,4,1,1,2
390549,0,4,6,1,1,1,0,3,7
390550,2,5,5,2,6,2,3,7,3
390551,5,5,3,4,0,4,0,4,4
390552,2,5,5,4,4,1,3,3,3
390553,3,0,3,3,7,4,6,1,1
390554,1,1,2,2,2,3,0,2,2
390555,4,6,4,1,1,0,2,0,2
390556,0,0,1,3,7,4,2,5,5
390557,2,2,5,2,2,3,3,3,3
390558,3,3,3,7,4,0,4,0,0
390559,2,2,2,2,6,2,7,3,3
390560,1,2,7,4,0,4,3,3,3
390561,2,2,2,7,4,0,5,0,3
390562,2,5,5,5,1,1,1,1,1
390563,0,1,1,3,7,4,6,1,1
390564,1,1,2,4,0,4,0,4,4
390565,4,6,4,4,0,4,2,5,5
390566,4,4,4,2,6,2,2,2,2
390567,4,6,4,2,2,3,2,5,5
390568,3,0,3,7,4,0,4,1,6
390569,3,3,3,3,0,3,3,4,0
390570,3,3,3,7,4,0,1,1,2
390571,2,2,5,3,7,4,0,3,7
390572,3,3,3,1,5,1,1,1,1
390573,4,1,0,2,3,0,3,3,4
390574,1,1,2,3,0,3,3,3,4
390575,0,4,6,6,2,2,4,1,6
390576,3,0,3,3,7,4,6,1,1
390577,5,3,0,0,2,6,3,3,4
390578,1,2,7,3,3,3,2,0,2
390579,2,2,2,0,4,4,7,3,3
